id,clausula,categoria
"PRECIO. El precio acordado entre LAS PARTES para la venta del Vehículo asciende a la suma de QUINIENTOS MIL PESOS DOMINICANOS (RD$500,000.00), cantidad que ha sido pagada en su totalidad por EL COMPRADOR a EL VENDEDOR en el momento de suscribirse el presente Contrato. En consecuencia, EL VENDEDOR otorga en favor de EL COMPRADOR formal e irrevocable recibo de descargo total y definitivo, carta de pago y finiquito por el precio de venta convenido, así como la matrícula del Vehículo debidamente endosada, y cualquier otra documentación requerida por las autoridades para el traspaso. De igual manera, EL VENDEDOR autoriza al Director General de Impuestos Internos o a la Colecturía correspondiente a ejecutar la transferencia o traspaso en propiedad del Vehículo en favor de EL COMPRADOR, sin impedimento alguno, ni limitación.",0
AUTORIZACIÓN DE TRASPASO. La primera parte autoriza a la segunda parte a efectuar el traspaso en su favor de la matrícula original antes indicada por ante las autoridades correspondientes (Dirección General de Impuestos Internos).,0
"HECHO Y FIRMADO en dos (2) originales de un mismo tenor y efecto jurídico en la ciudad de Santo Domingo, Distrito Nacional, Capital de la República Dominicana, el día diez (10) del mes de Febrero del año Dos Mil Veinticuatro (2024).",0
"El consumidor renuncia expresamente a cualquier derecho de reclamación por vicios ocultos del bien adquirido transcurridos 3 días desde la entrega.",1
"La empresa podrá modificar las tarifas y condiciones del servicio en cualquier momento sin necesidad de notificación individual al cliente.",1
"En caso de resolución anticipada del contrato por parte del cliente, este deberá abonar la totalidad de las cuotas restantes hasta la finalización del plazo inicial pactado.",1
"La responsabilidad del proveedor por cualquier daño o perjuicio derivado de la prestación del servicio se limita al precio abonado por el mismo.",1
"Para cualquier litigio que surja del presente contrato, las partes se someten exclusivamente a la jurisdicción de los tribunales de [Ciudad donde está la sede de la empresa, lejos del consumidor].",1
"El contrato se prorrogará automáticamente por periodos indefinidos a menos que el cliente notifique su deseo de no renovar con una antelación mínima de 6 meses al vencimiento.",1
"Se cargará al cliente una comisión de gestión administrativa por cada consulta realizada al servicio de atención al cliente, independientemente de la resolución.",1
"El consumidor asume la carga de probar la existencia de cualquier incumplimiento por parte del proveedor, liberando a este de tal obligación.",1
"El proveedor podrá suspender el servicio sin previo aviso en caso de cualquier cambio en la legislación que afecte sus operaciones.",1
"La empresa se reserva el derecho de rechazar la prestación del servicio sin justificación alguna y sin derecho a indemnización para el cliente.",1
"Cualquier modificación de este contrato requerirá la aceptación tácita del consumidor si este no se opone por escrito en un plazo de 24 horas tras la notificación.",1
"El cliente autoriza a la empresa a utilizar sus datos personales para fines comerciales de terceros sin necesidad de consentimiento adicional.",1
"En caso de retraso en el pago, se aplicará un interés moratorio del 10% diario sobre el monto adeudado, sin límite máximo.",1
"El servicio se considerará correctamente prestado si el cliente no presenta una reclamación por escrito en las 12 horas siguientes a la finalización del mismo.",1
"El proveedor no será responsable por la interrupción del servicio debido a fallas técnicas, incluso si son imputables a su negligencia.",1
"El consumidor acepta que el contrato se rige exclusivamente por las leyes del país de origen de la empresa, renunciando a las leyes de su domicilio.",1
"La empresa podrá ceder el presente contrato a un tercero sin necesidad de notificación ni consentimiento del cliente.",1
"Las fotografías del producto en el catálogo son meramente orientativas y no vinculan al proveedor respecto a las características reales del bien.",1
"Se imputarán al consumidor todos los gastos judiciales y extrajudiciales, incluyendo honorarios de abogados, en caso de cualquier reclamación.",1
"El cliente se obliga a mantener la confidencialidad de todas las condiciones del presente contrato, no pudiendo compartirlas con terceros.",1
"La garantía del producto solo será válida si el cliente demuestra que la falla no fue causada por su uso, incluso si es un defecto de fábrica.",1
"Cualquier objeción a la factura debe realizarse en un plazo de 24 horas desde su emisión, entendiéndose aceptada tácitamente después.",1
"La empresa se reserva el derecho de incluir publicidad intrusiva en el servicio sin posibilidad de exclusión por parte del cliente.",1
"El presente contrato se considerará resuelto automáticamente si el cliente interpone una reclamación ante Pro Consumidor.",1
"El proveedor no se hace responsable por la pérdida de datos o información almacenada en sus servidores, incluso por su propia negligencia grave.",1
"Los plazos de entrega son siempre aproximados y no vinculantes para el proveedor, quien no asumirá responsabilidad por retrasos.",1
"El cliente renuncia a cualquier derecho a indemnización por la cancelación unilateral del servicio por parte de la empresa.",1
"La empresa podrá modificar unilateralmente el tipo de producto o servicio contratado por otro de menor calidad, sin derecho a compensación.",1
"En caso de que una cláusula de este contrato sea declarada nula, el contrato en su totalidad quedará sin efecto, perjudicando al consumidor.",1
"El consumidor asume el riesgo de obsolescencia tecnológica del producto, sin derecho a actualización o reemplazo por parte del proveedor.",1
"Se prohíbe al consumidor la publicación de opiniones negativas o críticas sobre el servicio en redes sociales o cualquier medio público.",1
"La empresa podrá aplicar cargos adicionales no especificados en el contrato original por servicios complementarios que considere necesarios.",1
"El derecho de desistimiento del cliente queda supeditado a la aprobación previa y discrecional de la empresa.",1
"Cualquier pago realizado por el cliente no será reembolsable bajo ninguna circunstancia, incluso si el servicio no se presta.",1
"La empresa no garantiza la disponibilidad ininterrumpida del servicio, y las interrupciones no generarán derecho a compensación.",1
"El cliente se compromete a no contratar servicios similares con la competencia durante la vigencia del presente contrato y por 5 años posteriores.",1
"El proveedor podrá cobrar penalizaciones por cada día de retraso en el pago, acumulándose sobre el capital y los intereses ya generados.",1
"La presentación de una reclamación por parte del cliente implica la renuncia automática a cualquier otra acción legal o extrajudicial.",1
"El presente contrato se interpretará siempre a favor de la empresa en caso de duda o ambigüedad en sus términos.",1
"El consumidor acepta cualquier cambio en la identidad o razón social del proveedor sin necesidad de su consentimiento o notificación previa.",1
"La empresa podrá acceder y utilizar la información personal del cliente, incluyendo datos sensibles, sin restricciones de finalidad.",1
"El cliente autoriza el envío de comunicaciones publicitarias por cualquier medio, incluso si ha manifestado previamente su deseo de no recibirlas.",1
"Los gastos de devolución del producto por desistimiento correrán siempre a cargo del cliente, incluso si el producto está defectuoso.",1
"El proveedor no se hace responsable por daños indirectos o lucro cesante derivados del incumplimiento del contrato.",1
"Cualquier disputa menor a 1,000 USD deberá resolverse mediante arbitraje obligatorio, asumiendo el cliente los costos del mismo.",1
"El contrato se considerará válido y vinculante incluso si el cliente no ha recibido o leído las condiciones generales de contratación.",1
"La empresa podrá finalizar el servicio en cualquier momento si el cliente no cumple con cualquier disposición menor del contrato.",1
"El cliente acepta que la empresa no es responsable por el mal uso que un tercero haga de sus credenciales de acceso al servicio.",1
"El presente contrato es inmodificable por el cliente, quien solo podrá adherirse o no a las condiciones preestablecidas.",1
"La empresa podrá enviar el producto con características diferentes a las anunciadas si considera que son de 'calidad equivalente'.",1
"El proveedor se compromete a entregar el producto en la dirección indicada en un plazo de 7 días hábiles, salvo causas de fuerza mayor debidamente justificadas.",0
"El pago del servicio se realizará mediante transferencia bancaria al finalizar el mes de prestación del mismo, previa emisión de factura detallada.",0
"Las partes acuerdan mantener la confidencialidad de la información estratégica compartida en el marco de este acuerdo durante y después de su vigencia.",0
"El cliente dispone de un plazo de 15 días naturales desde la recepción del producto para ejercer su derecho de desistimiento, conforme a la Ley de Protección al Consumidor.",0
"Ninguna de las partes será responsable por el retraso o incumplimiento de sus obligaciones si este se debe a un evento de fuerza mayor o caso fortuito ajeno a su control y diligentemente comunicado.",0
"El producto cuenta con la garantía legal de dos años establecida en la legislación vigente para consumidores, que cubre defectos de origen.",0
"En caso de retraso en la entrega superior a 10 días hábiles, el cliente podrá optar por la resolución del contrato o un descuento del 5% en el precio final.",0
"Los datos personales proporcionados por el cliente serán tratados de acuerdo con la Ley de Protección de Datos Personales para la gestión del servicio y, con consentimiento expreso, para fines comerciales.",0
"El cliente tiene derecho a recibir una copia completa del contrato, incluyendo las condiciones generales, antes de su firma.",0
"La empresa se compromete a resolver cualquier incidencia técnica en un plazo máximo de 48 horas hábiles, salvo por causas ajenas a su control.",0
"Las tarifas aplicables al servicio se detallan en el Anexo I de este contrato y solo podrán ser modificadas con el consentimiento expreso del cliente.",0
"El proveedor informará al cliente con al menos 30 días de antelación sobre cualquier modificación sustancial de las condiciones del servicio, permitiendo al cliente desistir sin penalización si no está de acuerdo.",0
"El cliente tendrá derecho a una indemnización por los daños directos y probados causados por negligencia grave o dolo del proveedor.",0
"Las partes se someterán a los juzgados y tribunales del domicilio del consumidor para la resolución de cualquier conflicto derivado de este contrato.",0
"El contrato se renovará automáticamente por periodos de un año, salvo que cualquiera de las partes notifique lo contrario con al menos 30 días de antelación al vencimiento.",0
"El proveedor se compromete a mantener la calidad del servicio y a realizar las actualizaciones necesarias para su correcto funcionamiento.",0
"El cliente podrá solicitar la baja del servicio en cualquier momento, con un preaviso de 15 días, sin penalización alguna.",0
"La empresa garantiza la seguridad de la información del cliente almacenada en sus sistemas mediante medidas técnicas y organizativas adecuadas.",0
"Las condiciones de uso del servicio estarán siempre accesibles para el cliente en el sitio web del proveedor.",0
"El cliente podrá ejercer su derecho de acceso, rectificación, cancelación y oposición de sus datos personales en cualquier momento.",0
"En caso de disconformidad con el servicio, el cliente podrá presentar una reclamación a través de los canales de atención al cliente de la empresa.",0
"El proveedor se compromete a cumplir con todas las normativas aplicables en materia de seguridad, calidad y protección al consumidor.",0
"Las promociones y descuentos aplicados al servicio se especificarán claramente en la factura del cliente.",0
"El cliente recibirá notificaciones por correo electrónico sobre el estado de su pedido y cualquier cambio relevante en el servicio.",0
"La empresa ofrecerá soporte técnico al cliente durante el horario de atención establecido, mediante los canales de contacto habilitados.",0
"El cliente podrá suspender temporalmente el servicio, previo aviso, si las condiciones del contrato lo permiten y sin cargo adicional.",0
"El presente contrato se rige por la Ley General de Protección de los Derechos del Consumidor o Usuario, No. 358-05 de la República Dominicana.",0
"El proveedor entregará al cliente un comprobante de compra o factura con todos los detalles del producto o servicio adquirido.",0
"Las partes se comprometen a buscar una solución amistosa a cualquier controversia antes de recurrir a la vía judicial.",0
"El cliente podrá realizar pagos a través de diversas modalidades, incluyendo tarjeta de crédito, transferencia bancaria y efectivo.",0
"La empresa proporcionará al cliente toda la información precontractual necesaria para una toma de decisión informada.",0
"El servicio incluye actualizaciones de software gratuitas durante el primer año de contrato.",0
"El cliente puede rescindir el contrato si el proveedor incumple una obligación esencial y no subsana dicho incumplimiento en un plazo razonable.",0
"El proveedor proporcionará un manual de usuario claro y completo para el correcto uso del producto o servicio.",0
"La empresa se compromete a la reparación o sustitución gratuita de los productos defectuosos durante el periodo de garantía.",0
"Cualquier coste adicional no incluido en el precio base del servicio será comunicado y aceptado por el cliente de forma expresa.",0
"El cliente podrá solicitar un desglose detallado de los conceptos facturados en cualquier momento.",0
"El proveedor mantendrá un registro de las comunicaciones con el cliente para asegurar la transparencia y el seguimiento de incidencias.",0
"El cliente tiene derecho a la portabilidad de sus datos personales a otro proveedor de servicios, de acuerdo con la normativa vigente.",0
"El contrato especifica claramente las condiciones bajo las cuales el cliente puede devolver el producto y obtener un reembolso.",0
"La empresa se compromete a no realizar llamadas comerciales no solicitadas al cliente si este ha manifestado su objeción.",0
"El proveedor informará al cliente sobre cualquier cambio en la política de privacidad de la empresa.",0
"El cliente tendrá acceso a su historial de consumo y facturas a través de un panel de control online.",0
"La empresa ofrecerá diferentes planes o paquetes de servicio para que el cliente elija el que mejor se adapte a sus necesidades.",0
"El proveedor se compromete a no discriminar a los clientes por razones de raza, género, religión o cualquier otra condición personal.",0
"Las partes reconocen que este contrato ha sido negociado individualmente y refleja un acuerdo mutuo.",0
"El cliente podrá solicitar la cancelación de su suscripción en cualquier momento, con efecto al final del ciclo de facturación en curso.",0
"El proveedor se hará cargo de los gastos de envío por devolución en caso de producto defectuoso o no conforme con lo solicitado.",0
"El cliente puede solicitar una copia de los términos y condiciones del contrato en formato físico o digital.",0
"La empresa cuenta con un sistema de quejas y reclamaciones accesible y eficiente para los consumidores.",0
"El proveedor se compromete a mantener la confidencialidad de la información de pago del cliente.",0
"El presente contrato se entenderá celebrado y entrará en vigor en la fecha de la firma por ambas partes.",0
"El cliente tendrá acceso a un número de teléfono gratuito para consultas y asistencia técnica.",0
"La empresa se compromete a no modificar unilateralmente las características esenciales del producto o servicio contratado.",0
"El proveedor facilitará un resumen claro y conciso de las condiciones más importantes del contrato.",0
"El cliente tiene derecho a recibir una notificación previa si su servicio va a ser suspendido por falta de pago, otorgándole un plazo para regularizar su situación.",0
"La empresa se compromete a reembolsar cualquier cantidad cobrada indebidamente al cliente en un plazo de 10 días hábiles.",0
"El presente contrato no limita los derechos del consumidor reconocidos por la Ley General de Protección de los Derechos del Consumidor o Usuario.",0
"El proveedor garantizará la disponibilidad de repuestos y servicio técnico para el producto durante al menos 5 años después de su compra.",0
"El cliente puede transferir la titularidad del contrato a un tercero, previa autorización de la empresa, siempre que el nuevo titular cumpla con los requisitos.",0
"La empresa se compromete a utilizar prácticas de publicidad y marketing veraces y no engañosas.",0
"El proveedor facilitará al cliente una factura detallada de todos los servicios prestados y productos adquiridos.",0
"El presente contrato contiene todas las cláusulas acordadas por las partes, sin referencias a documentos externos no entregados.",0
"El cliente tendrá derecho a solicitar la resolución del contrato si el proveedor no cumple con los plazos de entrega pactados.",0
"La empresa no impondrá cláusulas que inviertan la carga de la prueba en el consumidor en casos de defectos del producto.",0
"El proveedor se obliga a entregar el producto en perfectas condiciones y apto para el uso al que está destinado.",0
"El cliente recibirá un aviso con antelación suficiente antes de que venza su periodo de suscripción o contrato.",0
"La empresa garantiza la prestación del servicio con la diligencia y profesionalidad propias del sector.",0
"El proveedor se hará cargo de los gastos de envío de la devolución si el producto recibido no se corresponde con el pedido realizado.",0
"El cliente tiene derecho a recibir información clara y comprensible sobre los términos y condiciones del servicio.",0
"La empresa mantendrá un canal de comunicación abierto para recibir sugerencias y mejoras del servicio por parte de los clientes.",0
"El proveedor se compromete a no incluir cláusulas que limiten los derechos del consumidor más allá de lo permitido por la ley.",0
"El presente contrato es integral y no hace referencia a otros documentos que no hayan sido previamente entregados y aceptados por el cliente.",0
"El cliente puede optar por recibir comunicaciones por correo electrónico o postal, según su preferencia.",0
"La empresa proporcionará un identificador único para cada reclamación, permitiendo al cliente hacer seguimiento de su estado.",0
"El proveedor se compromete a respetar la privacidad del cliente y a no divulgar su información personal a terceros no autorizados.",0
"El presente contrato podrá ser modificado únicamente por acuerdo mutuo de las partes, formalizado por escrito.",0
"El cliente tiene derecho a una indemnización por los daños y perjuicios sufridos debido a la negligencia del proveedor.",0
"La empresa facilitará un glosario de términos técnicos utilizados en el contrato para asegurar su plena comprensión.",0
"El proveedor se compromete a ofrecer un servicio de atención al cliente accesible y con tiempos de respuesta razonables.",0
"El cliente puede solicitar la migración de su servicio a un plan diferente ofrecido por la empresa, bajo las condiciones establecidas.",0
"La empresa garantizará la disponibilidad de una línea de atención telefónica gratuita para consultas y reclamaciones.",0
"El proveedor se obliga a informar al cliente sobre cualquier cambio en la titularidad o datos de contacto de la empresa.",0
"El presente contrato es transparente y sus cláusulas están redactadas en un lenguaje claro y comprensible para el consumidor medio.",0
"El cliente tiene derecho a revocar su consentimiento para recibir comunicaciones comerciales en cualquier momento.",0
"La empresa se compromete a no ejercer presión indebida sobre el cliente para la contratación de servicios adicionales.",0
"El proveedor asumirá los costos de cualquier evaluación técnica necesaria para determinar la causa de un defecto en el producto.",0
"El presente contrato es de adhesión, pero sus cláusulas han sido redactadas conforme a los principios de buena fe y equilibrio.",0
"El cliente podrá acceder a los términos y condiciones actualizados del contrato a través del sitio web de la empresa.",0
"La empresa se compromete a no incluir cláusulas sorpresivas que el cliente no pudiera esperar razonablemente.",0
"El proveedor se obliga a proporcionar un servicio de postventa eficiente y accesible.",0
"El cliente tiene derecho a solicitar la baja definitiva de todos sus datos personales de los sistemas de la empresa, una vez finalizado el servicio.",0
"La empresa se compromete a ofrecer alternativas al cliente en caso de indisponibilidad temporal del servicio.",0
"El proveedor garantizará la confidencialidad de las comunicaciones realizadas a través de su plataforma de servicios.",0
"El presente contrato establece claramente los supuestos de resolución y las consecuencias para ambas partes.",0
"El cliente recibirá un resumen de su contrato y sus condiciones principales al momento de la firma.",0
"La empresa se compromete a no aplicar cargos ocultos o no informados previamente al cliente.",0
"El proveedor facilitará un proceso sencillo para que el cliente pueda presentar una queja o sugerencia.",0
"El presente contrato se interpreta siempre de la forma más favorable al consumidor en caso de duda.",0
"El cliente tiene derecho a un reembolso proporcional de las cantidades pagadas si el servicio es cancelado por causa imputable al proveedor.",0
"La empresa se compromete a mantener la calidad y seguridad de los productos o servicios ofrecidos.",0
"El proveedor garantizará la reparación o sustitución de cualquier componente defectuoso del producto durante la garantía.",0
"El presente contrato no contiene ninguna cláusula que impida el libre ejercicio de los derechos del consumidor.",0
"El cliente podrá solicitar una prórroga del plazo de pago en caso de dificultad económica justificada.",0
"La empresa se compromete a ofrecer un canal de comunicación para resolver dudas antes de la contratación del servicio.",0
"El proveedor notificará al cliente con antelación cualquier cambio en los métodos de pago aceptados.",0
"El presente contrato es justo y equitativo para ambas partes, respetando sus derechos y obligaciones.",0
"El cliente tiene derecho a ser informado sobre la identidad de la persona responsable del tratamiento de sus datos personales.",0
"La empresa se compromete a no realizar prácticas comerciales desleales o engañosas.",0
"El proveedor se obliga a entregar el producto con todas sus instrucciones y advertencias de uso en idioma español.",0
"El presente contrato no establece limitaciones a la responsabilidad del proveedor por daños causados por su dolo o culpa grave.",0
"El cliente podrá solicitar un cambio de fecha o de horario para la prestación del servicio, si las condiciones lo permiten.",0
"La empresa se compromete a mantener la información del cliente actualizada y precisa en sus registros.",0
"El proveedor facilitará al cliente un número de referencia para cada transacción o servicio contratado.",0
"El presente contrato se ajusta a todas las leyes y regulaciones de protección al consumidor de la República Dominicana.",0
"El cliente tiene derecho a una respuesta por escrito a sus reclamaciones en un plazo razonable.",0
"La empresa se compromete a no incluir cláusulas que obliguen al cliente a aceptar arbitrajes no voluntarios.",0
"El proveedor garantizará la transparencia en la publicidad de sus productos y servicios.",0
"El presente contrato no limita la posibilidad del cliente de interponer acciones legales en los tribunales ordinarios.",0
"El cliente puede solicitar la suspensión temporal del servicio por motivos de viaje o ausencia, con previo aviso.",0
"La empresa se compromete a no cobrar por servicios no solicitados o no prestados efectivamente al cliente.",0
"El proveedor se obliga a informar al cliente sobre las características esenciales del producto o servicio antes de la contratación.",0
"El presente contrato establece un equilibrio justo entre los derechos y obligaciones de la empresa y el consumidor.",0
"El cliente tiene derecho a recibir un presupuesto detallado antes de la contratación de cualquier servicio adicional.",0
"La empresa se compromete a no incluir cláusulas que inviertan la carga de la prueba en el consumidor.",0
"El proveedor facilitará al cliente un número de contacto de emergencia para problemas urgentes con el servicio.",0
"El presente contrato no contiene ninguna cláusula que impida al cliente la libre elección de su proveedor.",0
"El cliente puede desistir del contrato si el producto no cumple con las características anunciadas, incluso si el defecto es menor.",0
"La empresa se compromete a indemnizar al cliente por los daños y perjuicios derivados de su incumplimiento contractual.",0
"El proveedor se obliga a mantener una comunicación clara y transparente con el cliente durante toda la vigencia del contrato.",0
"El presente contrato es accesible para personas con discapacidad, en formatos alternativos si se solicita.",0
"El cliente tiene derecho a recibir un informe periódico sobre el consumo de su servicio, si aplica.",0
"La empresa se compromete a no incluir cláusulas que limiten la responsabilidad por daños morales al cliente.",0
"El proveedor garantizará la calidad de los materiales y componentes utilizados en la fabricación del producto.",0
"El presente contrato es independiente de cualquier otro acuerdo que el cliente pueda tener con terceros.",0
"El cliente puede solicitar la rescisión del contrato si el servicio no cumple con los estándares de calidad prometidos.",0
"La empresa se compromete a no imponer penalizaciones desproporcionadas al cliente por incumplimiento leve.",0
"El proveedor se obliga a informar al cliente sobre cualquier riesgo asociado al uso del producto o servicio.",0
"El presente contrato respeta el derecho del consumidor a la información veraz y completa.",0
"El cliente tiene derecho a solicitar la portabilidad de su número telefónico a otro operador, sin penalizaciones.",0
"La empresa se compromete a no realizar modificaciones sustanciales al contrato sin el consentimiento expreso del cliente.",0
"El proveedor facilitará un mecanismo sencillo para que el cliente pueda actualizar sus datos personales.",0
"El presente contrato no contiene cláusulas que impongan al consumidor el pago de gastos que por ley corresponden al empresario.",0
"El cliente puede ejercer su derecho de oposición a la recepción de comunicaciones comerciales en cualquier momento.",0
"La empresa se compromete a no incluir cláusulas que limiten el derecho del cliente a la resolución del contrato por incumplimiento grave del proveedor.",0
"El proveedor se obliga a entregar la factura en el formato que el cliente prefiera, ya sea electrónico o físico.",0
"El presente contrato es claro en cuanto a los servicios incluidos y los que no están cubiertos por el precio base.",0
"El cliente tiene derecho a ser compensado por las interrupciones del servicio superiores a un tiempo determinado, si son imputables al proveedor.",0
"La empresa se compromete a no exigir al cliente la contratación de servicios adicionales no deseados.",0
"El proveedor se obliga a informar al cliente sobre las condiciones de la garantía comercial ofrecida.",0
"El presente contrato no impide que el cliente pueda ejercer sus derechos a través de organizaciones de consumidores.",0
"El cliente puede solicitar un cambio de producto o servicio por otro de mayor calidad, ajustando el precio, si así lo desea.",0
"La empresa se compromete a no incluir cláusulas que impidan al cliente el acceso a la justicia ordinaria.",0
"El proveedor garantizará la disponibilidad de personal cualificado para la prestación del servicio.",0
"El presente contrato no limita la libertad del cliente para contratar con otros proveedores.",0
"El cliente tiene derecho a una indemnización por los daños causados por la información falsa o engañosa proporcionada por la empresa.",0
"La empresa se compromete a no incluir cláusulas que exoneren al proveedor de responsabilidad por vicios o defectos del producto.",0
"El proveedor se obliga a mantener un registro de las modificaciones del contrato para consulta del cliente.",0
"El presente contrato es equitativo y balanceado en sus disposiciones entre ambas partes.",0
"El cliente puede acceder a un historial de sus consumos y transacciones en línea.",0
"La empresa se compromete a no imponer cargas económicas desproporcionadas al cliente por el ejercicio de sus derechos.",0
"El proveedor se obliga a proporcionar un número de referencia para cada servicio técnico solicitado por el cliente.",0
"El presente contrato es claro en cuanto a los plazos de entrega y las consecuencias de su incumplimiento.",0
"El cliente tiene derecho a recibir un justificante de pago por cada abono realizado a la empresa.",0
"La empresa se compromete a no incluir cláusulas que permitan la modificación unilateral de precios sin justificación.",0
"El proveedor garantizará la compatibilidad del producto con otros dispositivos o sistemas, si así se especifica.",0
"El presente contrato no contiene cláusulas que permitan la cesión del contrato sin el consentimiento del cliente.",0
"El cliente puede solicitar la suspensión temporal del pago si el servicio no se está prestando correctamente.",0
"La empresa se compromete a no incluir cláusulas que dificulten excesivamente el desistimiento o la resolución del contrato.",0
"El proveedor se obliga a facilitar al cliente toda la información necesaria para el correcto mantenimiento del producto.",0
"El presente contrato es de duración determinada y especifica claramente las condiciones de su finalización.",0
"El cliente tiene derecho a recibir un aviso previo de cualquier cambio en las condiciones de servicio que le afecten.",0
"La empresa se compromete a no incluir cláusulas que eximan al proveedor de responsabilidad por daños causados por sus empleados.",0
"El proveedor garantizará que sus servicios cumplen con las normas técnicas y de seguridad aplicables.",0
"El presente contrato es justo y transparente en la distribución de riesgos entre las partes.",0
"El cliente puede optar por diferentes métodos de pago, incluyendo domiciliación bancaria, tarjeta o efectivo.",0
"La empresa se compromete a no incluir cláusulas que permitan la resolución anticipada del contrato por motivos arbitrarios.",0
"El proveedor se obliga a proporcionar un servicio de atención al cliente en varios idiomas, si es pertinente.",0
"El presente contrato no limita la capacidad del cliente para contratar servicios de la competencia.",0
"El cliente tiene derecho a solicitar la rectificación de cualquier error en sus datos personales registrados por la empresa.",0
"La empresa se compromete a no imponer al cliente cláusulas de penalización excesivas por incumplimiento.",0
"El proveedor se obliga a entregar el producto con su correspondiente garantía legal y comercial.",0
"El presente contrato especifica claramente las condiciones para la renovación del servicio.",0
"El cliente puede realizar consultas sobre el contrato a través de la página web de la empresa o por teléfono.",0
"La empresa se compromete a no incluir cláusulas que limiten el derecho del cliente a la información veraz.",0
"El proveedor garantizará la calidad de los servicios prestados por sus subcontratistas, si los hubiera.",0
"El presente contrato es un acuerdo voluntario entre las partes, libre de coacción o engaño.",0
"El cliente tiene derecho a ser informado sobre la política de privacidad y protección de datos de la empresa.",0
"La empresa se compromete a no incluir cláusulas que impidan al cliente ejercer su derecho de retracto.",0
"El proveedor se obliga a emitir una factura legal por cada transacción realizada con el cliente.",0
"El presente contrato no contiene cláusulas que permitan la interpretación unilateral a favor de la empresa.",0
"El cliente puede solicitar la reanudación del servicio tras una suspensión temporal, bajo las mismas condiciones.",0
"La empresa se compromete a no incluir cláusulas que impongan al cliente responsabilidades desproporcionadas.",0
"El proveedor se obliga a informar al cliente sobre cualquier cambio en la legislación que afecte al contrato.",0
